User Id,User Name,Comment Id,Comment Text,Profile URL,Avatar URL,Publish Date
45400045037,chacha_9191,17990392205559353,Boycoooooot,https://www.instagram.com/chacha_9191,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/399695798_812720713941388_5662061351661401667_n.jpg,"2/21/2024, 6:56:12 PM"
1416203601,nuni245,18042711316642332,#freepalestine🇵🇸 #boycotKFC,https://www.instagram.com/nuni245,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/258881489_862116087818899_305865903952396936_n.jpg,"2/21/2024, 7:00:30 PM"
49318952443,rindinanirwana,18074993050460699,Masakan dan makanan yg di sajikan di kfc banyak juga kita jumpai dan dapatkan di tempat lain .. rasa nya juga enak byk prduk ayam lokal lebih brvariasi dan mantul.. #freepalestine #boycottkfc,https://www.instagram.com/rindinanirwana,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/404637617_727821776046832_529524286498493322_n.jpg,"2/21/2024, 7:00:33 PM"
6055642499,firilcandramep,18041440369659211,Naudzubillahi... Istiqomah boycotti1#freepalestine🇵🇸 #boycotkfc,https://www.instagram.com/firilcandramep,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/383137457_300643445926513_4825065757937739406_n.jpg,"2/21/2024, 7:07:49 PM"
837207075,novikaintan,18042637603634740,Rasa darah #boycottkfc,https://www.instagram.com/novikaintan,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/58468383_823610588012674_6476588993336049664_n.jpg,"2/21/2024, 7:19:40 PM"
837207075,novikaintan,18013340075234115,#boycottkfc #boycottkfc #boycottkfc,https://www.instagram.com/novikaintan,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/58468383_823610588012674_6476588993336049664_n.jpg,"2/21/2024, 7:20:04 PM"
837207075,novikaintan,18416385847013363,#boycottkfc #boycottkfc #boycottkfc,https://www.instagram.com/novikaintan,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/58468383_823610588012674_6476588993336049664_n.jpg,"2/21/2024, 7:20:12 PM"
837207075,novikaintan,18040511530663626,#freepalestine🇵🇸 #freepalestine🇵🇸 #freepalestine🇵🇸,https://www.instagram.com/novikaintan,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/58468383_823610588012674_6476588993336049664_n.jpg,"2/21/2024, 7:20:33 PM"
21614438861,afone01,18085823509427020,#freepalestine🇵🇸 #freepalestine#freepalestine🇵🇸 ##freepalestine🇵🇸 ##freepalestine🇵🇸 #freepalestine #boycotkfc,https://www.instagram.com/afone01,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/84356916_188000292291707_4164804133091540992_n.jpg,"2/21/2024, 7:26:07 PM"
1729655315,riestinaanugerah,17854309506131881,Disguting food 🤮🤮🤮 #freepalestine #freepalestine🇵🇸 #boycotkfc,https://www.instagram.com/riestinaanugerah,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/183721675_861301024741948_5018076504258257952_n.jpg,"2/21/2024, 7:38:59 PM"
